"file_name","ground_truth_num_label","ground_truth_word_label","predicted_label","predicted_word_label","dataset","top3_label_1","top3_prob_1","top3_label_2","top3_prob_2","top3_label_3","top3_prob_3"
"ATT1178_713X2_2022_photo1-20220824-151538.jpg","4","Arable and Horticulture","4","Arable and Horticulture","./data/CS_Xplots_2019_2023_test","4","0.9825349450111389","5","0.017356280237436295","7","0.00003809128611464985"
"ATT903_765X3_photo2-20190820-153022.jpg","2","Coniferous Woodland","2","Coniferous Woodland","./data/CS_Xplots_2019_2023_test","2","0.9998061060905457","1","0.00018951571837533265","17","0.0000018721474361882429"
"ATT334_307X4_2022_photo1-20220504-104515.jpg","4","Arable and Horticulture","4","Arable and Horticulture","./data/CS_Xplots_2019_2023_test","4","0.9995753169059753","5","0.0004160188545938581","1","0.000004718352556665195"
"ATT756_1247XX4_2022_photo2-20220628-113202.jpg","4","Arable and Horticulture","4","Arable and Horticulture","./data/CS_Xplots_2019_2023_test","4","0.9999990463256836","1","5.766140134255693e-7","2","1.0258323612788445e-7"
"ATT854_471X2_photo2-20190805-124511.jpg","5","Improved Grassland","5","Improved Grassland","./data/CS_Xplots_2019_2023_test","5","0.9988135099411011","4","0.0007302824524231255","6","0.0002871179021894932"
"ATT1591_507X3_2023_photo3-20230612-143721.jpg","4","Arable and Horticulture","4","Arable and Horticulture","./data/CS_Xplots_2019_2023_test","4","0.9999939203262329","5","0.000005279528977553127","0","3.452002204085147e-7"
"ATT602_573XX2_2021_photo1-20210629-152233.jpg","4","Arable and Horticulture","4","Arable and Horticulture","./data/CS_Xplots_2019_2023_test","4","0.999998927116394","0","4.2394896127007087e-7","1","2.815699531311111e-7"
"ATT2507_1181XX4_2023_photo1-20230804-094441.jpg","12","Bog","12","Bog","./data/CS_Xplots_2019_2023_test","12","0.9507495760917664","10","0.04916791617870331","11","0.000047852117859292775"
"ATT240_1188X4_2022_photo2-20220525-110705.jpg","6","Neutral Grassland","6","Neutral Grassland","./data/CS_Xplots_2019_2023_test","6","0.9010540843009949","5","0.09844779968261719","7","0.0004621526750270277"
"ATT851_423X3_2022_photo1-20220707-124846.jpg","11","Fen, Marsh, Swamp","11","Fen, Marsh, Swamp","./data/CS_Xplots_2019_2023_test","11","0.998765230178833","5","0.0011031145695596933","16","0.00004262092261342332"
"ATT920_1208X2_2021_photo1-20210819-122640.jpg","12","Bog","12","Bog","./data/CS_Xplots_2019_2023_test","12","0.8019964694976807","10","0.1960894912481308","8","0.0017806384712457657"
"ATT1141_1221X6_2022_photo2-20220810-103822.jpg","5","Improved Grassland","5","Improved Grassland","./data/CS_Xplots_2019_2023_test","5","0.9952406883239746","6","0.0027905309107154608","7","0.0019408426014706492"
"ATT42_874X2_2022_photo2-20220502-153408.jpg","2","Coniferous Woodland","2","Coniferous Woodland","./data/CS_Xplots_2019_2023_test","2","0.9996017813682556","10","0.00021767962607555091","15","0.000055033302487572655"
"ATT2749_822XX1_2023_photo4-20230817-090702.jpg","4","Arable and Horticulture","4","Arable and Horticulture","./data/CS_Xplots_2019_2023_test","4","0.9409276247024536","5","0.05674484744668007","6","0.0016204877756536007"
"ATT282_193X5_2021_photo3-20210517-131506.jpg","4","Arable and Horticulture","4","Arable and Horticulture","./data/CS_Xplots_2019_2023_test","4","0.9999914169311523","5","0.000007633415407326538","1","3.5371527928873547e-7"
"ATT2882_331XX5_2023_photo3-20230814-124342.jpg","4","Arable and Horticulture","4","Arable and Horticulture","./data/CS_Xplots_2019_2023_test","4","0.9999918937683105","5","0.000008103808795567602","0","4.2700079916357936e-8"
"ATT3467_533XX4_2023_photo2-20230913-102057.jpg","4","Arable and Horticulture","4","Arable and Horticulture","./data/CS_Xplots_2019_2023_test","4","0.9999730587005615","1","0.00001449970204703277","5","0.0000070915425567363854"
"ATT732_11XX1_2023_photo2-20230525-122016.jpg","9","Bracken","9","Bracken","./data/CS_Xplots_2019_2023_test","9","0.5707246661186218","8","0.3607887327671051","10","0.06476153433322906"
"ATT984_721XX3_photo4-20190820-101650.jpg","5","Improved Grassland","5","Improved Grassland","./data/CS_Xplots_2019_2023_test","5","0.999452531337738","6","0.00039606241625733674","4","0.00010734355601016432"
"ATT1180_1214XX3_photo3-20190909-102026.jpg","12","Bog","12","Bog","./data/CS_Xplots_2019_2023_test","12","0.9905459880828857","8","0.008525865152478218","10","0.000532460690010339"
"ATT383_832X4_2021_photo3-20210614-120107.jpg","12","Bog","12","Bog","./data/CS_Xplots_2019_2023_test","12","0.976189136505127","8","0.013880771584808826","10","0.0063942791894078255"
"ATT1202_852X6_2021_photo2-20211126-120818.jpg","12","Bog","12","Bog","./data/CS_Xplots_2019_2023_test","12","0.9872158169746399","10","0.008590594865381718","8","0.003345176111906767"
"ATT138_475X5_2021_photo1-20210512-094959.jpg","5","Improved Grassland","5","Improved Grassland","./data/CS_Xplots_2019_2023_test","5","0.9399295449256897","6","0.0599101297557354","7","0.00007478577754227445"
"ATT809_796X1_photo3-20190819-094401.jpg","5","Improved Grassland","5","Improved Grassland","./data/CS_Xplots_2019_2023_test","5","0.9904904365539551","4","0.00719677796587348","6","0.0022925285156816244"
"ATT3478_465XX1_2023_photo3-20230912-114503.jpg","4","Arable and Horticulture","4","Arable and Horticulture","./data/CS_Xplots_2019_2023_test","4","0.9999916553497314","5","0.000007940276191220619","0","7.86708724831442e-8"
"ATT508_955X2_photo2-20190624-151052.jpg","12","Bog","12","Bog","./data/CS_Xplots_2019_2023_test","12","0.9384047985076904","11","0.05075101926922798","8","0.010607053525745869"
"ATT893_887X4_2021_photo1-20210605-125658.jpg","12","Bog","12","Bog","./data/CS_Xplots_2019_2023_test","12","0.9299691319465637","8","0.05787256732583046","11","0.0070728277787566185"
"ATT294_723X1_photo1-20190611-111734.jpg","5","Improved Grassland","5","Improved Grassland","./data/CS_Xplots_2019_2023_test","5","0.9156904220581055","6","0.08364713191986084","4","0.0005636492278426886"
"ATT353_333X2_2020_photo3-20200902-104814.jpg","4","Arable and Horticulture","4","Arable and Horticulture","./data/CS_Xplots_2019_2023_test","4","0.9999996423721313","5","1.899237958014055e-7","0","5.859396878804546e-8"
"ATT573_1248XX1_2022_photo3-20220617-093152.jpg","5","Improved Grassland","5","Improved Grassland","./data/CS_Xplots_2019_2023_test","5","0.939205527305603","6","0.04862483590841293","4","0.011787733063101768"
"ATT2770_281X1_2023_photo1-20230816-104321.jpg","1","Broadleaved Mixed and Yew Woodland","1","Broadleaved Mixed and Yew Woodland","./data/CS_Xplots_2019_2023_test","1","0.9437645673751831","12","0.017623746767640114","4","0.015330334194004536"
"ATT1881_510XX4_2023_photo3-20230703-140151.jpg","4","Arable and Horticulture","4","Arable and Horticulture","./data/CS_Xplots_2019_2023_test","4","0.9985887408256531","5","0.0013284874148666859","6","0.00003055741035495885"
"ATT709_406XX1_2023_photo1-20230524-130240.jpg","6","Neutral Grassland","6","Neutral Grassland","./data/CS_Xplots_2019_2023_test","6","0.9999312162399292","5","0.00003396482497919351","8","0.000018563310732133687"
"ATT142_564XX5_2022_photo4-20220505-091148.jpg","5","Improved Grassland","5","Improved Grassland","./data/CS_Xplots_2019_2023_test","5","0.9913678765296936","6","0.008483152836561203","4","0.00009705459524411708"
"ATT3482_355X4_2023_photo1-20230914-103505.jpg","5","Improved Grassland","5","Improved Grassland","./data/CS_Xplots_2019_2023_test","5","0.644446611404419","4","0.3042878806591034","0","0.050791606307029724"
"ATT1181_40XX2_2023_photo1-20230608-150716.jpg","1","Broadleaved Mixed and Yew Woodland","1","Broadleaved Mixed and Yew Woodland","./data/CS_Xplots_2019_2023_test","1","0.9996442794799805","6","0.00021607453527394682","2","0.00013463335926644504"
"ATT1103_259XX2_2021_photo1-20210913-134933.jpg","5","Improved Grassland","5","Improved Grassland","./data/CS_Xplots_2019_2023_test","5","0.6792819499969482","6","0.3155561089515686","8","0.004637290257960558"
"ATT279_1215XX3_2020_photo2-20200824-143536.jpg","17","Inland Rock","17","Inland Rock","./data/CS_Xplots_2019_2023_test","17","0.5689429640769958","8","0.32073715329170227","10","0.07779606431722641"
"ATT666_347XX3_2023_photo4-20230511-120455.jpg","11","Fen, Marsh, Swamp","11","Fen, Marsh, Swamp","./data/CS_Xplots_2019_2023_test","11","0.9999856948852539","16","0.000007010669378360035","8","0.000003723097279362264"
"ATT939_849X2_2021_photo1-20210824-111548.jpg","4","Arable and Horticulture","4","Arable and Horticulture","./data/CS_Xplots_2019_2023_test","4","0.9999995231628418","5","2.249207824434052e-7","0","9.404706702298427e-8"
"ATT707_254XX5_photo3_2019.jpg","5","Improved Grassland","5","Improved Grassland","./data/CS_Xplots_2019_2023_test","5","0.9907181859016418","6","0.008444486185908318","4","0.0006170312990434468"
"ATT1122_648X4_2022_photo1-20220804-114142.jpg","5","Improved Grassland","5","Improved Grassland","./data/CS_Xplots_2019_2023_test","5","0.9995367527008057","4","0.00022398028522729874","6","0.000127531195175834"
"ATT212_1155XX2_photo2-20190603-104900.jpg","12","Bog","12","Bog","./data/CS_Xplots_2019_2023_test","12","0.9955150485038757","8","0.002234183717519045","11","0.0015473479870706797"
"ATT3711_594XX1_2023_photo3-20230925-132836.jpg","4","Arable and Horticulture","4","Arable and Horticulture","./data/CS_Xplots_2019_2023_test","4","0.9998853206634521","5","0.00010210005711996928","1","0.000004603157321980689"
"ATT259_868XX4_2021_868X4b.JPG","4","Arable and Horticulture","4","Arable and Horticulture","./data/CS_Xplots_2019_2023_test","4","0.7549558877944946","5","0.24426257610321045","0","0.00042349350405856967"
"ATT1848_1029XX3_2023_photo3-20230704-113815.jpg","10","Dwarf Shrub Heath","10","Dwarf Shrub Heath","./data/CS_Xplots_2019_2023_test","10","0.9972521662712097","12","0.0027410995680838823","8","0.0000020507270619418705"
"ATT940_849X2_2021_photo2-20210824-111606.jpg","4","Arable and Horticulture","4","Arable and Horticulture","./data/CS_Xplots_2019_2023_test","4","0.9999991655349731","5","5.917457315263164e-7","0","6.962384446751457e-8"
"ATT914_782X5_2021_photo2-20210817-144204.jpg","2","Coniferous Woodland","2","Coniferous Woodland","./data/CS_Xplots_2019_2023_test","2","0.9992690682411194","1","0.0007307890919037163","12","5.8996995733195945e-8"
"ATT748_743X5_photo3-20190805-114317.jpg","5","Improved Grassland","5","Improved Grassland","./data/CS_Xplots_2019_2023_test","5","0.6657776832580566","4","0.20581279695034027","6","0.12770606577396393"
"ATT483_364X2_2022_photo1-20220614-101356.jpg","4","Arable and Horticulture","4","Arable and Horticulture","./data/CS_Xplots_2019_2023_test","4","0.9997857213020325","0","0.00013190979370847344","2","0.00002706815575947985"
"ATT1203_852X6_2021_photo3-20211126-120835.jpg","12","Bog","12","Bog","./data/CS_Xplots_2019_2023_test","12","0.970384955406189","8","0.02164427563548088","10","0.006653767079114914"
"ATT148_494XX2_2022_photo3-20220509-141258.jpg","1","Broadleaved Mixed and Yew Woodland","1","Broadleaved Mixed and Yew Woodland","./data/CS_Xplots_2019_2023_test","1","0.8956297636032104","9","0.08789665251970291","2","0.014847258105874062"
"ATT731_11XX1_2023_photo1-20230525-121956.jpg","9","Bracken","9","Bracken","./data/CS_Xplots_2019_2023_test","9","0.8475525379180908","8","0.09800593554973602","10","0.05112336948513985"
"ATT1308_1057X1_2022_photo1-20220919-121413.jpg","2","Coniferous Woodland","2","Coniferous Woodland","./data/CS_Xplots_2019_2023_test","2","0.9993552565574646","12","0.00032513277255930007","5","0.00015174753207247704"
"ATT1081_1243X2_2021_photo2-20210907-155322.jpg","5","Improved Grassland","5","Improved Grassland","./data/CS_Xplots_2019_2023_test","5","0.9954450130462646","7","0.002830857178196311","6","0.001567272236570716"
"ATT2781_681XX2_2023_photo2-20230711-110948.jpg","2","Coniferous Woodland","2","Coniferous Woodland","./data/CS_Xplots_2019_2023_test","2","0.9880728125572205","1","0.011923162266612053","8","0.0000014301230066848802"
"ATT508_1163XX4_2022_photo1-20220616-081038.jpg","12","Bog","12","Bog","./data/CS_Xplots_2019_2023_test","12","0.9808831810951233","10","0.018996860831975937","11","0.00005556140240514651"
"ATT183_588XX5_2020_photo2-20200820-122013.jpg","10","Dwarf Shrub Heath","10","Dwarf Shrub Heath","./data/CS_Xplots_2019_2023_test","10","0.9990763664245605","12","0.0009155060979537666","8","0.000004514345619099913"
"ATT854_423X3_2022_photo4-20220707-124915.jpg","11","Fen, Marsh, Swamp","11","Fen, Marsh, Swamp","./data/CS_Xplots_2019_2023_test","11","0.9983398914337158","5","0.0014865065459161997","16","0.00006272010068641976"
"ATT108_689X2_2020_photo2-20200814-115929.jpg","10","Dwarf Shrub Heath","10","Dwarf Shrub Heath","./data/CS_Xplots_2019_2023_test","10","0.6248539686203003","8","0.28274986147880554","12","0.09015656262636185"
"ATT314_781XX5_2023_photo1-20230515-134753.jpg","4","Arable and Horticulture","4","Arable and Horticulture","./data/CS_Xplots_2019_2023_test","4","0.9999513626098633","5","0.00002974303970404435","6","0.000009893043170450255"
"ATT280_125X3_photo1-20190610-152119.jpg","6","Neutral Grassland","6","Neutral Grassland","./data/CS_Xplots_2019_2023_test","6","0.8663915395736694","5","0.12832142412662506","7","0.004178387112915516"
"ATT740_941X5_2022_photo2-20220705-142104.jpg","10","Dwarf Shrub Heath","10","Dwarf Shrub Heath","./data/CS_Xplots_2019_2023_test","10","0.9480616450309753","12","0.047201573848724365","8","0.0036843852140009403"
"ATT1171_1214XX5_photo2-20190910-113849.jpg","8","Acid Grassland","8","Acid Grassland","./data/CS_Xplots_2019_2023_test","8","0.8940801024436951","11","0.10270096361637115","12","0.002186380559578538"
"ATT427_164X4_2020_photo2-20200909-115922.jpg","1","Broadleaved Mixed and Yew Woodland","1","Broadleaved Mixed and Yew Woodland","./data/CS_Xplots_2019_2023_test","1","0.9999197721481323","2","0.000075461772212293","6","0.000002440972821204923"
"ATT3609_810XX4_2023_photo2-20230919-141402.jpg","5","Improved Grassland","5","Improved Grassland","./data/CS_Xplots_2019_2023_test","5","0.8422228097915649","8","0.07049403339624405","6","0.06136701628565788"
"ATT633_774X6_photo1-20190702-132112.jpg","2","Coniferous Woodland","2","Coniferous Woodland","./data/CS_Xplots_2019_2023_test","2","0.9998307228088379","12","0.00013430231774691492","11","0.000018126385839423165"
"ATT1035_758XX5_2021_photo2-20210909-113408.jpg","10","Dwarf Shrub Heath","10","Dwarf Shrub Heath","./data/CS_Xplots_2019_2023_test","10","0.9694850444793701","2","0.026923105120658875","12","0.003371615195646882"
"ATT488_987X2_photo3-20190625-155754.jpg","8","Acid Grassland","8","Acid Grassland","./data/CS_Xplots_2019_2023_test","8","0.9922949075698853","10","0.006126681808382273","15","0.0012271214509382844"
"ATT1179_713X2_2022_photo2-20220824-151558.jpg","4","Arable and Horticulture","4","Arable and Horticulture","./data/CS_Xplots_2019_2023_test","4","0.9999501705169678","5","0.00004801414979738183","0","0.0000012634224049179466"
"ATT168_273X2_2020_photo2-20200818-105334.jpg","5","Improved Grassland","5","Improved Grassland","./data/CS_Xplots_2019_2023_test","5","0.998060405254364","7","0.0013686035526916385","6","0.0005395087646320462"
"ATT1219_414X7_photo1-20190918-100540.jpg","1","Broadleaved Mixed and Yew Woodland","1","Broadleaved Mixed and Yew Woodland","./data/CS_Xplots_2019_2023_test","1","0.9998482465744019","6","0.00013343524187803268","2","0.000017654394468991086"
"ATT3795_575X5_2023_photo2-20231009-135739.jpg","4","Arable and Horticulture","4","Arable and Horticulture","./data/CS_Xplots_2019_2023_test","4","0.9999860525131226","5","0.000012583638635987882","1","5.698127552022925e-7"
"ATT2053_1098XX3_2023_photo2-20230711-133626.jpg","1","Broadleaved Mixed and Yew Woodland","1","Broadleaved Mixed and Yew Woodland","./data/CS_Xplots_2019_2023_test","1","0.749670684337616","2","0.25032684206962585","15","5.650402954415767e-7"
"ATT800_1202X3_2021_photo1-20210804-160521.jpg","8","Acid Grassland","8","Acid Grassland","./data/CS_Xplots_2019_2023_test","8","0.7639687061309814","6","0.11049152165651321","5","0.09398826211690903"
"ATT300_125X2_photo1-20190610-142102.jpg","6","Neutral Grassland","6","Neutral Grassland","./data/CS_Xplots_2019_2023_test","6","0.8592138290405273","7","0.07591576129198074","8","0.036870915442705154"
"ATT157_825X4_photo2-20190528-120011.jpg","5","Improved Grassland","5","Improved Grassland","./data/CS_Xplots_2019_2023_test","5","0.9962050318717957","6","0.003665168769657612","4","0.000058538902521831915"
"ATT507_10XX5_2023_photo2-20230522-115049.jpg","6","Neutral Grassland","6","Neutral Grassland","./data/CS_Xplots_2019_2023_test","6","0.5454626083374023","5","0.22496622800827026","4","0.21769525110721588"
"ATT230_1175XX4_photo2-20190530-144509.jpg","12","Bog","12","Bog","./data/CS_Xplots_2019_2023_test","12","0.9996922016143799","8","0.00024991336977109313","11","0.00004519025969784707"
"ATT810_127X3_2021_photo1-20210804-093922.jpg","6","Neutral Grassland","6","Neutral Grassland","./data/CS_Xplots_2019_2023_test","6","0.993493378162384","5","0.004260864108800888","7","0.0013426556251943111"
"ATT1400_129XX1_2023_photo2-20230612-112736.jpg","6","Neutral Grassland","6","Neutral Grassland","./data/CS_Xplots_2019_2023_test","6","0.9902237057685852","5","0.007829444482922554","7","0.00134857592638582"
"ATT562_296XX1_2020_photo4-20200903-111553.jpg","6","Neutral Grassland","6","Neutral Grassland","./data/CS_Xplots_2019_2023_test","6","0.9278256297111511","8","0.03099670261144638","1","0.03034307062625885"
"ATT229_1175XX4_photo1-20190530-144419.jpg","12","Bog","12","Bog","./data/CS_Xplots_2019_2023_test","12","0.9603205323219299","8","0.03600987419486046","11","0.00203577964566648"
"ATT713_980XX3_2022_photo2-20220518-113004.jpg","10","Dwarf Shrub Heath","10","Dwarf Shrub Heath","./data/CS_Xplots_2019_2023_test","10","0.9999247789382935","12","0.000060886566643603146","8","0.000004982435257261386"
"ATT120_419XX1_2021_photo2-20210506-114607.jpg","5","Improved Grassland","5","Improved Grassland","./data/CS_Xplots_2019_2023_test","5","0.9173240065574646","6","0.08151712268590927","7","0.0008216720307245851"
"ATT249_15X1_photo2-20190604-141705.jpg","6","Neutral Grassland","6","Neutral Grassland","./data/CS_Xplots_2019_2023_test","6","0.9568831324577332","5","0.021796874701976776","7","0.020795786753296852"
"ATT132_269XX4_2020_photo2-20200813-112820.jpg","1","Broadleaved Mixed and Yew Woodland","1","Broadleaved Mixed and Yew Woodland","./data/CS_Xplots_2019_2023_test","1","0.9997487664222717","2","0.0002471826155669987","10","0.0000013722221865464235"
"ATT3276_357XX5_2023_photo2-20230905-102913.jpg","5","Improved Grassland","5","Improved Grassland","./data/CS_Xplots_2019_2023_test","5","0.9677502512931824","4","0.02883731573820114","0","0.0032069922890514135"
"ATT69_540XX3_2021_photo2-20210510-131300.jpg","5","Improved Grassland","5","Improved Grassland","./data/CS_Xplots_2019_2023_test","5","0.9975451827049255","6","0.0019050523405894637","8","0.0004138139192946255"
"ATT822_877X3_2022_photo4-20220714-120659.jpg","2","Coniferous Woodland","2","Coniferous Woodland","./data/CS_Xplots_2019_2023_test","2","0.9999958276748657","1","0.000003825446583505254","11","2.0267144407171145e-7"
"ATT128_199XX4_2023_photo4-20230504-115918.jpg","10","Dwarf Shrub Heath","10","Dwarf Shrub Heath","./data/CS_Xplots_2019_2023_test","10","0.49783000349998474","8","0.3114115297794342","9","0.1285567730665207"
"ATT1312_1052X1_2022_photo1-20220921-103651.jpg","2","Coniferous Woodland","2","Coniferous Woodland","./data/CS_Xplots_2019_2023_test","2","0.9999445676803589","1","0.00004717240153695457","12","0.0000073278119998576585"
"ATT179_790X1_2023_photo1-20230509-104550.jpg","2","Coniferous Woodland","2","Coniferous Woodland","./data/CS_Xplots_2019_2023_test","2","0.9999881982803345","1","0.0000107034875327372","15","4.526170016561082e-7"
"ATT397_73XX1_2023_photo3-20230518-104503.jpg","4","Arable and Horticulture","4","Arable and Horticulture","./data/CS_Xplots_2019_2023_test","4","0.9999960660934448","5","0.0000034611789487826172","0","2.610773037758918e-7"
"ATT1619_604X4_2023_photo2-20230621-154728.jpg","4","Arable and Horticulture","4","Arable and Horticulture","./data/CS_Xplots_2019_2023_test","4","0.9999924898147583","5","0.000005573840098804794","1","9.724988103698706e-7"
"ATT319_311X2_2021_photo2-20210526-092602.jpg","4","Arable and Horticulture","4","Arable and Horticulture","./data/CS_Xplots_2019_2023_test","4","0.9999819993972778","5","0.00001679253182373941","1","4.275215417237632e-7"
"ATT3722_595XX5_2023_photo3-20230926-123939.jpg","4","Arable and Horticulture","4","Arable and Horticulture","./data/CS_Xplots_2019_2023_test","4","0.9999982118606567","5","8.924430972001574e-7","1","5.659523480971984e-7"
"ATT2199_1093XX2_2023_photo1-20230719-110615.jpg","11","Fen, Marsh, Swamp","11","Fen, Marsh, Swamp","./data/CS_Xplots_2019_2023_test","11","0.9762358069419861","6","0.022359924390912056","8","0.0010507151018828154"
"ATT178_19XX2_photo1-20190528-101401.jpg","6","Neutral Grassland","6","Neutral Grassland","./data/CS_Xplots_2019_2023_test","6","0.9628508687019348","7","0.021716665476560593","5","0.008294975385069847"
"ATT1362_789XX3_2022_photo2-20220927-133854.jpg","6","Neutral Grassland","6","Neutral Grassland","./data/CS_Xplots_2019_2023_test","6","0.9946514964103699","8","0.004148123320192099","7","0.0006130245747044683"
"ATT346_987X5_photo2-20190618-113130.jpg","8","Acid Grassland","8","Acid Grassland","./data/CS_Xplots_2019_2023_test","8","0.9312840104103088","10","0.06670363992452621","12","0.0014388897689059377"
"ATT3334_654XX1_2023_photo1-20230905-135138.jpg","5","Improved Grassland","5","Improved Grassland","./data/CS_Xplots_2019_2023_test","5","0.9946295022964478","0","0.0041822222992777824","6","0.0004494426539167762"
"ATT438_73XX4_2023_photo1-20230518-143237.jpg","2","Coniferous Woodland","2","Coniferous Woodland","./data/CS_Xplots_2019_2023_test","2","0.9933684468269348","1","0.006628767587244511","11","0.0000016086329424069845"
"ATT725_757XX2_photo4-20190808-102014.jpg","8","Acid Grassland","8","Acid Grassland","./data/CS_Xplots_2019_2023_test","8","0.9953331351280212","6","0.004083685576915741","7","0.0003650142753031105"
"ATT102_224XX3_2023_photo1-20230502-151231.jpg","6","Neutral Grassland","6","Neutral Grassland","./data/CS_Xplots_2019_2023_test","6","0.9998242259025574","11","0.00008086111483862624","5","0.00007597401418024674"
"ATT754_743X2_photo4-20190805-102849.jpg","5","Improved Grassland","5","Improved Grassland","./data/CS_Xplots_2019_2023_test","5","0.9946005344390869","6","0.004464341793209314","4","0.000415808375691995"
"ATT756_743X4_photo2-20190805-124511.jpg","8","Acid Grassland","8","Acid Grassland","./data/CS_Xplots_2019_2023_test","8","0.9043104648590088","5","0.04661305993795395","6","0.03361651301383972"
"ATT130_1130X1_photo3-20190522-111633.jpg","12","Bog","12","Bog","./data/CS_Xplots_2019_2023_test","12","0.9999244213104248","10","0.00005613342364085838","11","0.0000164506182045443"
"ATT377_301X1_2022_photo3-20220520-145207.JPG","5","Improved Grassland","5","Improved Grassland","./data/CS_Xplots_2019_2023_test","5","0.9636140465736389","6","0.01985572837293148","7","0.013199704699218273"
"ATT812_127X3_2021_photo3-20210804-094023.jpg","6","Neutral Grassland","6","Neutral Grassland","./data/CS_Xplots_2019_2023_test","6","0.5532338619232178","5","0.43627840280532837","7","0.009880580939352512"
"ATT839_128XX4_2021_photo3-20210806-122243.jpg","9","Bracken","9","Bracken","./data/CS_Xplots_2019_2023_test","9","0.9793753027915955","8","0.019570577889680862","6","0.0007227408932521939"
"ATT88_956XX4_2021_photo4-20210513-154248.jpg","12","Bog","12","Bog","./data/CS_Xplots_2019_2023_test","12","0.6524971127510071","10","0.3473499119281769","8","0.00012623557995539159"
"ATT915_782X5_2021_photo3-20210817-144228.jpg","2","Coniferous Woodland","2","Coniferous Woodland","./data/CS_Xplots_2019_2023_test","2","0.9827006459236145","1","0.017299167811870575","12","3.4840951457226765e-8"
"ATT96_935X4_2022_photo1-20220512-122854.jpg","6","Neutral Grassland","6","Neutral Grassland","./data/CS_Xplots_2019_2023_test","6","0.6126365661621094","5","0.3839800953865051","8","0.002986525185406208"
"ATT295_723X1_photo2-20190611-111808.jpg","5","Improved Grassland","5","Improved Grassland","./data/CS_Xplots_2019_2023_test","5","0.991450846195221","4","0.006627746857702732","6","0.0018877469701692462"
"ATT603_266XX4_photo1-20190715-112043.jpg","4","Arable and Horticulture","4","Arable and Horticulture","./data/CS_Xplots_2019_2023_test","4","0.9999994039535522","0","3.2808682703944214e-7","1","1.242798788325672e-7"
"ATT662_262XX3_2021_photo1-20210702-094428.jpg","8","Acid Grassland","8","Acid Grassland","./data/CS_Xplots_2019_2023_test","8","0.9763269424438477","6","0.013413324020802975","5","0.010133795440196991"
"ATT119_689X4_2020_photo2-20200814-083756.jpg","8","Acid Grassland","8","Acid Grassland","./data/CS_Xplots_2019_2023_test","8","0.9724298715591431","9","0.026088500395417213","6","0.0007104627438820899"
"ATT3005_308XX2_2023_photo1-20230824-111436.jpg","4","Arable and Horticulture","4","Arable and Horticulture","./data/CS_Xplots_2019_2023_test","4","0.9999827146530151","1","0.00001535774026706349","6","8.037024485929578e-7"
"ATT1071_503XX3_2022_photo1-20220720-134241.jpg","4","Arable and Horticulture","4","Arable and Horticulture","./data/CS_Xplots_2019_2023_test","4","0.9999990463256836","5","6.615522920583317e-7","0","2.0517146026577393e-7"
"ATT2764_251X4_2023_photo2-20230815-102041.jpg","4","Arable and Horticulture","4","Arable and Horticulture","./data/CS_Xplots_2019_2023_test","4","0.9999949932098389","5","0.000004207085112284403","0","4.5033681317363516e-7"
"ATT1168_682X5_2022_photo2-20220823-100128.jpg","4","Arable and Horticulture","4","Arable and Horticulture","./data/CS_Xplots_2019_2023_test","4","0.999998927116394","5","0.0000010763088766907458","0","3.583538088491878e-8"
"ATT3033_1035X5_2023_photo1-20230823-124234.jpg","10","Dwarf Shrub Heath","10","Dwarf Shrub Heath","./data/CS_Xplots_2019_2023_test","10","0.999990701675415","12","0.00000829216241982067","8","2.9881417162869184e-7"
"ATT76_949XX4_2022_photo2-20220510-131003.jpg","8","Acid Grassland","8","Acid Grassland","./data/CS_Xplots_2019_2023_test","8","0.915081799030304","9","0.055946096777915955","10","0.020054029300808907"
"ATT954_1261XX2_2021_photo4-20210818-111304fromNE.jpg","5","Improved Grassland","5","Improved Grassland","./data/CS_Xplots_2019_2023_test","5","0.9973068237304688","6","0.0026710089296102524","7","0.000010081281288876198"
"ATT1015_769X2_2021_photo1-20210830-132816.jpg","8","Acid Grassland","8","Acid Grassland","./data/CS_Xplots_2019_2023_test","8","0.9876869320869446","2","0.010944323614239693","11","0.0005042289849370718"
"ATT1180_713X2_2022_photo3-20220824-151629.jpg","4","Arable and Horticulture","4","Arable and Horticulture","./data/CS_Xplots_2019_2023_test","4","0.9999904632568359","5","0.00000911530605662847","0","2.7771562827183516e-7"
"ATT263_883XX5_2021_883X5.JPG","4","Arable and Horticulture","4","Arable and Horticulture","./data/CS_Xplots_2019_2023_test","4","0.9999926090240479","0","0.000006586513336515054","16","1.823107709242322e-7"
"ATT232_366XX3_photo1-20190523-111054.jpg","1","Broadleaved Mixed and Yew Woodland","1","Broadleaved Mixed and Yew Woodland","./data/CS_Xplots_2019_2023_test","1","0.9998447895050049","2","0.0001422292843926698","5","0.0000064319983721361496"
"ATT827_191X2_photo1-20190820-131739.jpg","5","Improved Grassland","5","Improved Grassland","./data/CS_Xplots_2019_2023_test","5","0.9616524577140808","6","0.03438752517104149","7","0.003358284942805767"
"ATT301_707XX5_2020_sp_photo3-20200826-100357.jpg","1","Broadleaved Mixed and Yew Woodland","1","Broadleaved Mixed and Yew Woodland","./data/CS_Xplots_2019_2023_test","1","0.7956123948097229","2","0.20438745617866516","4","8.086968250609061e-8"
